# anchor
4.870686284635337981e-02
9.741372569270675963e-02
1.461205885390601256e-01
1.948274513854135193e-01
2.435343142317669130e-01
2.922411770781202511e-01
3.409480399244736448e-01
3.896549027708270385e-01
4.383617656171804322e-01
4.870686284635338259e-01
5.357754913098872196e-01
5.844823541562405023e-01
6.331892170025938960e-01
6.818960798489472896e-01
7.306029426953006833e-01
7.793098055416540770e-01
8.280166683880074707e-01
8.767235312343608644e-01
9.254303940807142581e-01
9.741372569270676518e-01
1.022844119773421045e+00
1.071550982619774439e+00
1.120257845466127833e+00
1.168964708312481005e+00
1.217671571158834398e+00
1.266378434005187792e+00
1.315085296851541186e+00
1.363792159697894579e+00
1.412499022544247973e+00
1.461205885390601367e+00
1.509912748236954760e+00
1.558619611083308154e+00
1.607326473929661548e+00
1.656033336776014941e+00
1.704740199622368335e+00
1.753447062468721729e+00
1.802153925315075123e+00
1.850860788161428516e+00
1.899567651007781910e+00
1.948274513854135304e+00
1.996981376700488475e+00
2.045688239546842091e+00
2.094395102393195263e+00
2.143101965239548878e+00
2.191808828085902050e+00
2.240515690932255666e+00
2.289222553778608837e+00
2.337929416624962009e+00
2.386636279471315625e+00
2.435343142317668796e+00
2.484050005164022412e+00
2.532756868010375584e+00
2.581463730856729200e+00
2.630170593703082371e+00
2.678877456549435987e+00
2.727584319395789159e+00
2.776291182242142774e+00
2.824998045088495946e+00
2.873704907934849562e+00
2.922411770781202733e+00
2.971118633627556349e+00
3.019825496473909521e+00
3.068532359320263136e+00
3.117239222166616308e+00
3.165946085012969480e+00
3.214652947859323096e+00
3.263359810705676267e+00
3.312066673552029883e+00
3.360773536398383055e+00
3.409480399244736670e+00
3.458187262091089842e+00
3.506894124937443458e+00
3.555600987783796629e+00
3.604307850630150245e+00
3.653014713476503417e+00
3.701721576322857032e+00
3.750428439169210204e+00
3.799135302015563820e+00
3.847842164861916991e+00
3.896549027708270607e+00
3.945255890554623779e+00
3.993962753400976951e+00
4.042669616247330566e+00
4.091376479093684182e+00
4.140083341940036910e+00
4.188790204786390525e+00
4.237497067632744141e+00
4.286203930479097757e+00
4.334910793325450484e+00
4.383617656171804100e+00
4.432324519018157716e+00
4.481031381864511332e+00
4.529738244710864059e+00
4.578445107557217675e+00
4.627151970403571291e+00
4.675858833249924018e+00
4.724565696096277634e+00
4.773272558942631250e+00
4.821979421788984865e+00
4.870686284635337593e+00
4.919393147481691209e+00
4.968100010328044824e+00
5.016806873174398440e+00
5.065513736020751168e+00
5.114220598867104783e+00
5.162927461713458399e+00
5.211634324559812015e+00
5.260341187406164742e+00
5.309048050252518358e+00
5.357754913098871974e+00
5.406461775945225590e+00
5.455168638791578317e+00
5.503875501637931933e+00
5.552582364484285549e+00
5.601289227330638276e+00
5.649996090176991892e+00
5.698702953023345508e+00
5.747409815869699123e+00
5.796116678716051851e+00
5.844823541562405467e+00
5.893530404408759082e+00
5.942237267255112698e+00
5.990944130101465426e+00
6.039650992947819041e+00
6.088357855794172657e+00
6.137064718640526273e+00
6.185771581486879001e+00
6.234478444333232616e+00
