epoch,loss,single_accuracy,val_loss,val_single_accuracy
0,0.5227958946100347,0.8007530895983522,0.6180691065788269,0.6925
1,0.4936066333100921,0.8379248197734295,0.6028381023406982,0.709
2,0.480116309024524,0.8536463697219362,0.615596375465393,0.6935
3,0.47028362588337347,0.8656346549948507,0.6246543498039245,0.68
4,0.4629180087611064,0.8746459835221421,0.6466913051605224,0.64
5,0.460570689179502,0.8762712409886715,0.6527084074020386,0.6395
6,0.4555793184207716,0.882707904222451,0.6415405373573303,0.6595
7,0.44330432243744944,0.8975926879505665,0.6647816038131714,0.62
8,0.4361739212955923,0.9068775746652935,0.6659954800605774,0.622
9,0.43191798867698067,0.912268280123584,0.6663238511085511,0.6185
