epoch,loss,single_accuracy,val_loss,val_single_accuracy
0,227.10782271706015,0.0012960829493087558,225.21338222942984,0.0
1,225.23658706735355,0.0010440668202764977,223.43983294183607,0.0
2,224.08701778007543,0.0010080645161290322,221.42876522190352,0.0
3,222.67351609331124,0.0007560483870967742,219.43530179483724,0.0
4,221.06463032384073,0.0009360599078341013,216.5841467410428,0.0
5,219.2090309248542,0.0009720622119815668,213.80811529909872,0.0
6,217.1208306237849,0.000900057603686636,210.00940019701062,0.0
7,214.79713032102805,0.00046802995391705067,206.55760516489653,0.0
8,212.28521879697175,0.000900057603686636,202.44534987272397,0.0
9,209.40666982765023,0.000900057603686636,197.86674986679444,0.0
10,206.52890113092238,0.0007200460829493088,193.41340793796655,0.0
11,203.33332160211378,0.0007200460829493088,188.6848112865348,0.0
12,199.9430628482098,0.000576036866359447,183.53200337008712,0.0
13,196.4984157579835,0.0004320276497695853,178.32886744361105,0.0
14,192.85357075352823,0.0006120391705069124,172.88223572821275,0.0
15,189.15179819555325,0.0008640552995391706,167.01717167052874,0.0
16,185.23532340054138,0.0008280529953917051,160.78286463042622,0.0
17,181.35852732856154,0.0007200460829493088,155.37412163659403,0.0
18,177.28470084194763,0.0010440668202764977,149.36561192998593,0.0
19,173.2826845371229,0.0006120391705069124,143.44893459202626,0.0
20,169.15526204614596,0.0007920506912442397,137.3893839750214,0.0
21,164.9763665616787,0.00046802995391705067,131.78171077367244,0.0
22,160.76913603329987,0.0005400345622119816,125.77155553628536,0.0
23,156.52351984120733,0.0007200460829493088,119.81022657092105,0.0
24,152.36356916295767,0.0006480414746543779,114.50770487073073,0.0
25,148.0349616125432,0.0010800691244239632,108.56091992368448,0.0
26,143.74139073806973,0.0006840437788018433,103.15146588246118,0.0
27,139.66526783886044,0.000900057603686636,97.92032743343061,0.0
28,135.78583139867825,0.0003600230414746544,92.11256246012184,0.0
29,131.37998667070943,0.0005400345622119816,86.97208915197183,0.0
30,127.48227408624464,0.0007560483870967742,83.18796606292203,0.0
31,123.42915614958733,0.0007560483870967742,78.51104253510113,0.0
32,119.47454561506,0.0006480414746543779,74.16304169223137,0.0
33,115.25036965647051,0.000900057603686636,69.89754152026117,0.0
34,111.72018079274261,0.00046802995391705067,65.76079008652655,0.0
35,108.1554937406619,0.0008280529953917051,62.140077797553694,0.0
36,104.14356210594353,0.0009360599078341013,58.81611190065147,0.0
