epoch,loss,single_accuracy
92,2.393548406660557,0.849609375
93,2.379620097577572,0.849609375
94,2.3930558562278748,0.849609375
95,2.3781037479639053,0.849609375
96,2.3659095987677574,0.8505859375
97,2.3610225841403008,0.8515625
98,2.34720815718174,0.8525390625
99,2.319396771490574,0.8525390625
100,2.3063594549894333,0.8525390625
101,2.315254122018814,0.8544921875
102,2.3159877620637417,0.853515625
103,2.316201137378812,0.853515625
104,2.313410945236683,0.85546875
105,2.31409952044487,0.8544921875
106,2.301037024706602,0.85546875
107,2.2754873484373093,0.85546875
108,2.2869295850396156,0.85546875
109,2.2599037811160088,0.8544921875
110,2.2687968388199806,0.8564453125
111,2.2679246440529823,0.857421875
112,2.267440065741539,0.857421875
113,2.2572143748402596,0.857421875
114,2.2683201730251312,0.857421875
115,2.281246479600668,0.857421875
116,2.2683139368891716,0.857421875
117,2.267749898135662,0.857421875
118,2.267704337835312,0.857421875
119,2.253726989030838,0.857421875
120,2.267265021800995,0.857421875
121,2.2678809948265553,0.857421875
122,2.2814329266548157,0.857421875
123,2.270316183567047,0.857421875
124,2.2535644322633743,0.857421875
125,2.254464700818062,0.857421875
126,2.252128027379513,0.8583984375
127,2.266608279198408,0.857421875
128,2.2691262662410736,0.857421875
129,2.266650415956974,0.857421875
130,2.267112597823143,0.857421875
131,2.281250849366188,0.857421875
132,2.2673079520463943,0.857421875
133,2.2676481530070305,0.857421875
134,2.267040804028511,0.857421875
135,2.2677761055529118,0.857421875
136,2.2810810580849648,0.857421875
137,2.2822517305612564,0.8564453125
138,2.2668615207076073,0.857421875
139,2.267193228006363,0.857421875
140,2.268385197967291,0.857421875
141,2.2545246854424477,0.857421875
142,2.2519645988941193,0.857421875
143,2.2510590255260468,0.859375
144,2.250972658395767,0.8583984375
145,2.25023328140378,0.859375
146,2.2374269291758537,0.8583984375
147,2.2223079949617386,0.8603515625
148,2.2224955409765244,0.859375
149,2.220232166349888,0.861328125
150,2.2350075021386147,0.8603515625
151,2.236111905425787,0.859375
152,2.2359310314059258,0.859375
153,2.2201043367385864,0.8603515625
154,2.194150246679783,0.861328125
155,2.1929917819797993,0.8603515625
156,2.1937366724014282,0.8603515625
157,2.205893397331238,0.861328125
158,2.2053746320307255,0.861328125
159,2.19046363979578,0.861328125
160,2.220670286566019,0.8603515625
161,2.1916136406362057,0.8603515625
162,2.1906813159585,0.861328125
163,2.2054011151194572,0.861328125
164,2.191663481295109,0.8603515625
165,2.204265095293522,0.8623046875
166,2.1909422427415848,0.861328125
167,2.204452332109213,0.861328125
168,2.2064883187413216,0.859375
169,2.2051630690693855,0.861328125
170,2.189534179866314,0.8623046875
171,2.191844843327999,0.861328125
172,2.190160822123289,0.861328125
173,2.1906589344143867,0.861328125
174,2.1903078481554985,0.861328125
175,2.203867942094803,0.8623046875
176,2.2063739374279976,0.8603515625
177,2.2192263305187225,0.861328125
178,2.2187178805470467,0.861328125
179,2.204856365919113,0.861328125
180,2.2040963917970657,0.861328125
181,2.218504913151264,0.861328125
182,2.2052177637815475,0.8603515625
183,2.1944429725408554,0.861328125
184,2.1908141523599625,0.861328125
185,2.1877961456775665,0.86328125
186,2.1763685438781977,0.8623046875
187,2.1739278063178062,0.86328125
188,2.1906678900122643,0.8623046875
189,2.1877466440200806,0.86328125
190,2.1883474066853523,0.8623046875
191,2.189674600958824,0.8623046875
192,2.1872224174439907,0.86328125
193,2.1885194703936577,0.8623046875
194,2.188321342691779,0.86328125
195,2.1874481551349163,0.86328125
196,2.188743945211172,0.8623046875
197,2.187224391847849,0.86328125
198,2.1787744760513306,0.8623046875
199,2.1747184693813324,0.86328125
200,2.188564822077751,0.8623046875
201,2.17716858536005,0.8623046875
202,2.173085540533066,0.86328125
203,2.174787539988756,0.86328125
204,2.1757907271385193,0.8623046875
205,2.1747442856431007,0.8623046875
206,2.1875000596046448,0.86328125
207,2.1762033440172672,0.8623046875
208,2.173467993736267,0.86328125
209,2.1746523939073086,0.86328125
210,2.173319585621357,0.86328125
211,2.174430150538683,0.861328125
212,2.1758024021983147,0.86328125
213,2.173512537032366,0.86328125
214,2.188990307971835,0.8623046875
215,2.1874478608369827,0.86328125
216,2.187229409813881,0.86328125
217,2.1871808730065823,0.86328125
218,2.1753012128174305,0.86328125
219,2.1745428442955017,0.86328125
220,2.1871352195739746,0.86328125
221,2.1882502883672714,0.8623046875
222,2.1751273907721043,0.86328125
223,2.1732067242264748,0.86328125
224,2.173289455473423,0.86328125
225,2.1732472330331802,0.86328125
226,2.1740345656871796,0.86328125
227,2.173084080219269,0.86328125
228,2.1738059781491756,0.86328125
229,2.175755150616169,0.8623046875
230,2.158918771892786,0.86328125
231,2.158960871398449,0.8642578125
232,2.1589955538511276,0.8642578125
233,2.145216055214405,0.8642578125
234,2.172067366540432,0.8642578125
235,2.143135841935873,0.865234375
236,2.144255291670561,0.865234375
237,2.1289467588067055,0.865234375
238,2.1405591182410717,0.8662109375
239,2.1409674286842346,0.8662109375
240,2.141782119870186,0.865234375
241,2.129286479204893,0.865234375
242,2.128896690905094,0.865234375
243,2.1282245330512524,0.865234375
244,2.1266498118638992,0.8662109375
245,2.1304147094488144,0.865234375
246,2.128513388335705,0.8662109375
247,2.1401237100362778,0.8662109375
248,2.140800144523382,0.8662109375
249,2.1402837932109833,0.8662109375
250,2.1410706639289856,0.8662109375
251,2.140392027795315,0.8662109375
252,2.1401768811047077,0.8662109375
253,2.1402197182178497,0.8662109375
254,2.1292496621608734,0.865234375
255,2.125756658613682,0.8662109375
256,2.1247314736247063,0.8671875
257,2.099349334836006,0.8671875
258,2.1100681498646736,0.8671875
259,2.1100074537098408,0.8681640625
260,2.110132597386837,0.8681640625
261,2.10964011028409,0.8681640625
262,2.1091138646006584,0.8681640625
263,2.1093406341969967,0.8681640625
264,2.0971901565790176,0.8681640625
265,2.109597835689783,0.8681640625
266,2.0955424308776855,0.8681640625
267,2.0956212133169174,0.8681640625
268,2.096301842480898,0.8671875
269,2.0955326706171036,0.8681640625
270,2.110357128083706,0.8671875
271,2.0949252396821976,0.8681640625
272,2.1094950176775455,0.8681640625
273,2.096152100712061,0.8681640625
274,2.1090895906090736,0.8681640625
275,2.0951771065592766,0.8681640625
276,2.0951123163104057,0.8681640625
277,2.0960335060954094,0.8681640625
278,2.0955327451229095,0.8681640625
279,2.0957286432385445,0.8671875
280,2.1089862026274204,0.8681640625
281,2.1092757545411587,0.8681640625
282,2.095155470073223,0.8681640625
283,2.1090205498039722,0.8681640625
284,2.0945262126624584,0.8681640625
285,2.093701893463731,0.869140625
286,2.0934317521750927,0.869140625
287,2.093478485941887,0.869140625
288,2.093776725232601,0.869140625
289,2.093488469719887,0.869140625
290,2.0935817509889603,0.869140625
291,2.0938434302806854,0.869140625
292,2.0938262455165386,0.869140625
293,2.08463441580534,0.869140625
294,2.0934174470603466,0.869140625
295,2.077952094376087,0.8701171875
296,2.0778529047966003,0.8701171875
297,2.0779056772589684,0.8701171875
298,2.0657525584101677,0.8701171875
299,2.0637779757380486,0.8701171875
300,2.0621579363942146,0.87109375
301,2.0627126283943653,0.87109375
302,2.062312535941601,0.87109375
303,2.0621246211230755,0.87109375
304,2.062180321663618,0.87109375
305,2.062237683683634,0.87109375
306,2.062824137508869,0.87109375
307,2.0368914529681206,0.87109375
308,2.0482321977615356,0.87109375
309,2.0501484125852585,0.87109375
310,2.0369400829076767,0.87109375
311,2.0030681379139423,0.8740234375
312,1.9874278604984283,0.875
313,1.9724572971463203,0.8759765625
314,1.9278397634625435,0.8759765625
315,1.9090467169880867,0.8798828125
316,1.9078395627439022,0.8798828125
317,1.9073774442076683,0.880859375
318,1.9069094359874725,0.880859375
319,1.906843513250351,0.880859375
320,1.9072262160480022,0.880859375
321,1.8794749584048986,0.880859375
322,1.8926031403243542,0.880859375
323,1.8791412375867367,0.8818359375
324,1.8918310590088367,0.8818359375
325,1.8762268051505089,0.8828125
326,1.8757848478853703,0.8828125
327,1.8755036145448685,0.8828125
328,1.8612971771508455,0.8828125
329,1.8628877215087414,0.8818359375
330,1.8754645437002182,0.8828125
331,1.8758286908268929,0.8828125
332,1.8753389529883862,0.8828125
333,1.8757780129089952,0.8828125
334,1.875439878553152,0.8828125
335,1.8752971291542053,0.8828125
336,1.8757520280778408,0.8828125
337,1.8752839490771294,0.8828125
338,1.8635745756328106,0.8828125
339,1.8636629804968834,0.8828125
340,1.8596648257225752,0.8837890625
341,1.8608079925179482,0.8828125
342,1.860385898500681,0.8837890625
343,1.8595973774790764,0.8837890625
344,1.8597827833145857,0.8837890625
345,1.8595432788133621,0.8837890625
346,1.8595590479671955,0.8837890625
347,1.8596067912876606,0.8837890625
348,1.8599553853273392,0.8837890625
349,1.8597074151039124,0.8837890625
350,1.8482045233249664,0.8828125
351,1.8461745604872704,0.8837890625
352,1.8449481651186943,0.884765625
353,1.8438816219568253,0.884765625
354,1.8441706523299217,0.884765625
355,1.8441506177186966,0.884765625
356,1.8440342769026756,0.884765625
357,1.8441276550292969,0.884765625
358,1.843942265957594,0.884765625
359,1.844708077609539,0.884765625
360,1.8440423160791397,0.884765625
361,1.844046525657177,0.884765625
362,1.8438029289245605,0.884765625
363,1.8438656739890575,0.884765625
364,1.8438721895217896,0.884765625
365,1.8441483899950981,0.884765625
366,1.8443130478262901,0.884765625
367,1.8440553899854422,0.884765625
368,1.8450533784925938,0.8837890625
369,1.8438029550015926,0.884765625
370,1.8439131490886211,0.884765625
371,1.8438029531389475,0.884765625
372,1.8438029289245605,0.884765625
373,1.8439495339989662,0.884765625
374,1.8438077718019485,0.884765625
375,1.8438371121883392,0.884765625
376,1.8438403764739633,0.884765625
377,1.8438714779913425,0.884765625
378,1.8438029512763023,0.884765625
379,1.84382900968194,0.884765625
380,1.843938134610653,0.884765625
381,1.843872770667076,0.884765625
382,1.8439972251653671,0.884765625
383,1.8438353724777699,0.884765625
384,1.8456219024956226,0.8837890625
385,1.8442265167832375,0.884765625
386,1.8440690971910954,0.884765625
387,1.8438461050391197,0.884765625
388,1.8438029401004314,0.884765625
389,1.84380292147398,0.884765625
390,1.843804806470871,0.884765625
391,1.8438029550015926,0.884765625
392,1.8438327210024,0.884765625
393,1.8440377712249756,0.884765625
394,1.8440868556499481,0.884765625
395,1.843837209045887,0.884765625
396,1.8438613936305046,0.884765625
397,1.8439402058720589,0.884765625
398,1.8453978262841702,0.8837890625
399,1.8438029438257217,0.884765625
400,1.8439761772751808,0.884765625
401,1.844112567603588,0.884765625
402,1.8299948889762163,0.884765625
403,1.829676792025566,0.884765625
404,1.8300445564091206,0.884765625
405,1.830541953444481,0.884765625
406,1.8439402133226395,0.884765625
407,1.843802908435464,0.884765625
408,1.8438752926886082,0.884765625
409,1.843830082565546,0.884765625
410,1.8438989967107773,0.884765625
411,1.843816140666604,0.884765625
412,1.8438029065728188,0.884765625
413,1.8438204936683178,0.884765625
414,1.8438029624521732,0.884765625
415,1.8438810780644417,0.884765625
416,1.8438029438257217,0.884765625
417,1.8440639236941934,0.884765625
418,1.8438029494136572,0.884765625
419,1.8438942171633244,0.884765625
420,1.8439264632761478,0.884765625
421,1.8315327912569046,0.884765625
422,1.8291577771306038,0.884765625
423,1.8145317249000072,0.8857421875
424,1.812423650175333,0.88671875
425,1.8124250583350658,0.88671875
426,1.812750369310379,0.88671875
427,1.8123502358794212,0.88671875
428,1.8123250342905521,0.88671875
429,1.8124354714527726,0.88671875
430,1.812322249636054,0.88671875
431,1.812323059886694,0.88671875
432,1.8123223148286343,0.88671875
433,1.8125146701931953,0.88671875
434,1.81245619058609,0.88671875
435,1.8135988637804985,0.8857421875
436,1.8123240694403648,0.88671875
437,1.798986278474331,0.88671875
438,1.8124938802793622,0.88671875
439,1.798900155350566,0.88671875
440,1.7986828573048115,0.88671875
441,1.8024508263915777,0.88671875
442,1.7989518716931343,0.88671875
443,1.7982205748558044,0.88671875
444,1.7991364151239395,0.88671875
445,1.7981209307909012,0.88671875
446,1.8125279992818832,0.88671875
447,1.8124938979744911,0.88671875
448,1.8125168457627296,0.88671875
449,1.813715459778905,0.8857421875
450,1.8126427419483662,0.88671875
451,1.8126475661993027,0.88671875
452,1.8125055506825447,0.88671875
453,1.8126070238649845,0.88671875
454,1.8128780350089073,0.88671875
455,1.8128896206617355,0.88671875
456,1.8134273141622543,0.8857421875
457,1.8134059831500053,0.8857421875
458,1.8129115886986256,0.88671875
459,1.8128568828105927,0.88671875
460,1.8124999664723873,0.88671875
461,1.8124938607215881,0.88671875
462,1.812628080137074,0.88671875
463,1.8130059838294983,0.88671875
464,1.8125901222229004,0.88671875
465,1.8126803897321224,0.88671875
466,1.812769990414381,0.88671875
467,1.8124938532710075,0.88671875
468,1.8124938756227493,0.88671875
469,1.812493845820427,0.88671875
470,1.8124938309192657,0.88671875
471,1.8124938867986202,0.88671875
472,1.8125595077872276,0.88671875
473,1.8124938644468784,0.88671875
474,1.8124938569962978,0.88671875
475,1.812493871897459,0.88671875
476,1.8125044591724873,0.88671875
477,1.8131610564887524,0.88671875
478,1.8124938365072012,0.88671875
479,1.8125595971941948,0.88671875
480,1.8125809729099274,0.88671875
481,1.8128045881167054,0.88671875
482,1.8124938812106848,0.88671875
483,1.8125397227704525,0.88671875
484,1.8129621967673302,0.88671875
485,1.812889264896512,0.88671875
486,1.812602061778307,0.88671875
487,1.81293473392725,0.88671875
488,1.8125254660844803,0.88671875
489,1.8125326372683048,0.88671875
490,1.79992700740695,0.88671875
491,1.7970913276076317,0.8876953125
492,1.7969251461327076,0.8876953125
493,1.7970821298658848,0.8876953125
494,1.7970807300880551,0.8876953125
495,1.7969251666218042,0.8876953125
496,1.797147337347269,0.8876953125
497,1.7971252351999283,0.8876953125
498,1.7971031069755554,0.8876953125
499,1.7973116002976894,0.8876953125
500,1.7982451766729355,0.88671875
501,1.7881921380758286,0.8876953125
502,1.782846339046955,0.8876953125
503,1.7813563793897629,0.888671875
504,1.7813563793897629,0.888671875
505,1.7813564017415047,0.888671875
506,1.7813563980162144,0.888671875
507,1.7813711985945702,0.888671875
508,1.7813563905656338,0.888671875
509,1.781423695385456,0.888671875
510,1.7813564017415047,0.888671875
511,1.7814803719520569,0.888671875
512,1.7813723348081112,0.888671875
513,1.7817035652697086,0.888671875
514,1.7813708372414112,0.888671875
515,1.7814129292964935,0.888671875
516,1.781356394290924,0.888671875
517,1.7813844420015812,0.888671875
518,1.7813804894685745,0.888671875
519,1.7814683094620705,0.888671875
520,1.78169110044837,0.888671875
521,1.7813864573836327,0.888671875
522,1.7820436330512166,0.888671875
523,1.7820290923118591,0.888671875
524,1.7813564166426659,0.888671875
525,1.7814847975969315,0.888671875
526,1.781356405466795,0.888671875
527,1.781356405466795,0.888671875
528,1.7816241085529327,0.888671875
529,1.7813563868403435,0.888671875
530,1.781366053968668,0.888671875
531,1.7813563914969563,0.888671875
532,1.781414970755577,0.888671875
533,1.781387010589242,0.888671875
534,1.7813563868403435,0.888671875
535,1.7814128547906876,0.888671875
536,1.7705901488661766,0.8876953125
537,1.7675229087471962,0.888671875
538,1.7816198766231537,0.888671875
539,1.7813564101234078,0.888671875
540,1.7813563719391823,0.888671875
541,1.781632635742426,0.888671875
542,1.7813564091920853,0.888671875
543,1.782151561230421,0.888671875
544,1.7815156392753124,0.888671875
545,1.7813563868403435,0.888671875
546,1.7813564129173756,0.888671875
547,1.7813564129173756,0.888671875
548,1.7814876660704613,0.888671875
549,1.7813564091920853,0.888671875
550,1.7814440578222275,0.888671875
551,1.7813564017415047,0.888671875
552,1.7814053110778332,0.888671875
553,1.7813911698758602,0.888671875
554,1.7813563905656338,0.888671875
555,1.781368762254715,0.888671875
556,1.7675547115504742,0.888671875
557,1.7813563905656338,0.888671875
558,1.781475454568863,0.888671875
559,1.7673331052064896,0.888671875
560,1.7811847850680351,0.888671875
561,1.7813731655478477,0.888671875
562,1.7811848297715187,0.888671875
563,1.781266301870346,0.888671875
564,1.7813893258571625,0.888671875
565,1.7814675197005272,0.888671875
566,1.781184807419777,0.888671875
567,1.781353510916233,0.888671875
568,1.781234759837389,0.888671875
569,1.7820360623300076,0.8876953125
570,1.7811848148703575,0.888671875
571,1.7811848372220993,0.888671875
572,1.7691235542297363,0.888671875
573,1.7656160965561867,0.8896484375
574,1.7658026739954948,0.8896484375
575,1.765646081417799,0.8896484375
576,1.7660696217790246,0.8896484375
577,1.7656207773834467,0.8896484375
578,1.7548103407025337,0.8896484375
579,1.75294304266572,0.8896484375
580,1.7656849399209023,0.8896484375
581,1.7539714090526104,0.8896484375
582,1.7507964819669724,0.890625
583,1.751132071018219,0.890625
584,1.7417542785406113,0.8896484375
585,1.7346067875623703,0.8916015625
586,1.7352109551429749,0.8916015625
587,1.734629426151514,0.8916015625
588,1.7344786040484905,0.8916015625
589,1.7097683250904083,0.8916015625
590,1.7053714767098427,0.892578125
591,1.703483896329999,0.8935546875
592,1.7038840390741825,0.8935546875
593,1.692680686712265,0.8935546875
594,1.6895430758595467,0.8935546875
595,1.6876384168863297,0.89453125
596,1.6878947541117668,0.89453125
597,1.68786184117198,0.89453125
598,1.687803030014038,0.89453125
599,1.7031695134937763,0.8935546875
600,1.7031756862998009,0.8935546875
601,1.6899307146668434,0.8935546875
602,1.6876441538333893,0.89453125
603,1.687600813806057,0.89453125
604,1.687904428690672,0.89453125
605,1.687681958079338,0.89453125
606,1.6876007989048958,0.89453125
607,1.6876008175313473,0.89453125
608,1.6876007914543152,0.89453125
609,1.6876007579267025,0.89453125
610,1.6876527704298496,0.89453125
611,1.6876008175313473,0.89453125
612,1.687728088349104,0.89453125
613,1.6876008063554764,0.89453125
614,1.6876984685659409,0.89453125
615,1.6876008175313473,0.89453125
616,1.687600800767541,0.89453125
617,1.6877973433583975,0.89453125
618,1.6876008063554764,0.89453125
619,1.6876007802784443,0.89453125
620,1.687705472111702,0.89453125
621,1.6876007989048958,0.89453125
622,1.6876008100807667,0.89453125
623,1.6877742186188698,0.89453125
624,1.687600813806057,0.89453125
625,1.6876007914543152,0.89453125
626,1.6876199878752232,0.89453125
627,1.687643252313137,0.89453125
628,1.6876007951796055,0.89453125
629,1.6877682954072952,0.89453125
630,1.6876008063554764,0.89453125
631,1.687600813806057,0.89453125
632,1.6876008175313473,0.89453125
633,1.6876313053071499,0.89453125
634,1.6876008324325085,0.89453125
635,1.6876008063554764,0.89453125
636,1.6876008175313473,0.89453125
637,1.6877004075795412,0.89453125
638,1.6876008119434118,0.89453125
639,1.6876008212566376,0.89453125
640,1.6876008324325085,0.89453125
641,1.6876008063554764,0.89453125
642,1.687600802630186,0.89453125
643,1.6876257732510567,0.89453125
644,1.687600765377283,0.89453125
645,1.6877365075051785,0.89453125
646,1.6876229923218489,0.89453125
647,1.6876008175313473,0.89453125
648,1.687600813806057,0.89453125
649,1.6876008212566376,0.89453125
650,1.6876008175313473,0.89453125
651,1.6877099834382534,0.89453125
652,1.687600802630186,0.89453125
653,1.6876008361577988,0.89453125
654,1.6876580864191055,0.89453125
655,1.6876008044928312,0.89453125
656,1.6876497156918049,0.89453125
657,1.674225676804781,0.89453125
658,1.672029621899128,0.8955078125
659,1.6719848737120628,0.8955078125
660,1.6588958539068699,0.8955078125
661,1.656788844615221,0.896484375
662,1.6565115191042423,0.896484375
663,1.6569648832082748,0.896484375
664,1.6564142350107431,0.896484375
665,1.656311422586441,0.896484375
666,1.641924062743783,0.896484375
667,1.640564899891615,0.8974609375
668,1.6405513994395733,0.8974609375
669,1.640666015446186,0.8974609375
670,1.6406475640833378,0.8974609375
671,1.6405514180660248,0.8974609375
672,1.640551384538412,0.8974609375
673,1.6407218351960182,0.8974609375
674,1.640833768993616,0.8974609375
675,1.640615664422512,0.8974609375
676,1.6405514106154442,0.8974609375
677,1.6405514189973474,0.8974609375
678,1.640709511935711,0.8974609375
679,1.6405514143407345,0.8974609375
680,1.6405514143407345,0.8974609375
681,1.640551421791315,0.8974609375
682,1.6405514068901539,0.8974609375
683,1.640551395714283,0.8974609375
684,1.6405514664947987,0.8974609375
685,1.6405514398174779,0.8974609375
686,1.6405573673546314,0.8974609375
687,1.641289159655571,0.896484375
688,1.6407748572528362,0.8974609375
689,1.6405709069222212,0.8974609375
690,1.6405514106154442,0.8974609375
691,1.6405990049242973,0.8974609375
692,1.6418004129081964,0.8974609375
693,1.6405514068901539,0.8974609375
694,1.640551395714283,0.8974609375
695,1.6405514292418957,0.8974609375
696,1.6405829600989819,0.8974609375
697,1.6405514236539602,0.8974609375
698,1.6405514478683472,0.8974609375
699,1.6405514031648636,0.8974609375
700,1.64055141992867,0.8974609375
701,1.6405741684138775,0.8974609375
702,1.6405514115467668,0.8974609375
703,1.640551432967186,0.8974609375
704,1.6406185775995255,0.8974609375
705,1.640597190707922,0.8974609375
706,1.640681967139244,0.8974609375
707,1.6405885070562363,0.8974609375
708,1.640608012676239,0.8974609375
709,1.6405876260250807,0.8974609375
710,1.6419379003345966,0.896484375
711,1.6405917070806026,0.8974609375
712,1.6408984623849392,0.8974609375
713,1.627883281558752,0.8974609375
714,1.6249934658408165,0.8984375
715,1.6115502640604973,0.8984375
716,1.6101379729807377,0.8994140625
717,1.624995719641447,0.8984375
718,1.6133152265101671,0.8984375
719,1.609122321009636,0.8994140625
720,1.6008289898745716,0.8984375
721,1.5936832763254642,0.900390625
722,1.5941574964672327,0.900390625
723,1.580010797828436,0.8994140625
724,1.5784242935478687,0.9013671875
725,1.5780219212174416,0.9013671875
726,1.57793328166008,0.9013671875
727,1.5781327039003372,0.9013671875
728,1.5780189372599125,0.9013671875
729,1.5779482796788216,0.9013671875
730,1.5785886086523533,0.9013671875
731,1.5779332723468542,0.9013671875
732,1.5783763471990824,0.9013671875
733,1.5790719129145145,0.900390625
734,1.5780886486172676,0.9013671875
735,1.5779332984238863,0.9013671875
736,1.5779333002865314,0.9013671875
737,1.5779332723468542,0.9013671875
738,1.5668173227459192,0.9013671875
739,1.5640948731452227,0.9013671875
740,1.5659292601048946,0.9013671875
741,1.563853744417429,0.9013671875
742,1.5781117752194405,0.9013671875
743,1.578104892745614,0.9013671875
744,1.5781048648059368,0.9013671875
745,1.5781048722565174,0.9013671875
746,1.56457906588912,0.9013671875
747,1.5630283871250645,0.90234375
748,1.5627165287733078,0.90234375
749,1.5625381134450436,0.90234375
750,1.5627171816304326,0.90234375
751,1.5625607073307037,0.90234375
752,1.5625361315906048,0.90234375
753,1.5626598559319973,0.90234375
754,1.5625361539423466,0.90234375
755,1.562605082988739,0.90234375
756,1.5625361390411854,0.90234375
757,1.5625379122793674,0.90234375
758,1.562664289958775,0.90234375
759,1.562567537650466,0.90234375
760,1.562542524188757,0.90234375
761,1.5627575479447842,0.90234375
762,1.5625361520797014,0.90234375
763,1.562631806358695,0.90234375
764,1.5625818707048893,0.90234375
765,1.562536146491766,0.90234375
766,1.5626506805419922,0.90234375
767,1.562603171914816,0.90234375
768,1.562536146491766,0.90234375
769,1.5625854767858982,0.90234375
770,1.5627126172184944,0.90234375
771,1.5625361613929272,0.90234375
772,1.562598254531622,0.90234375
773,1.5626695659011602,0.90234375
774,1.5625361576676369,0.90234375
775,1.5625616908073425,0.90234375
776,1.5626051239669323,0.90234375
777,1.5625361613929272,0.90234375
778,1.5626136884093285,0.90234375
779,1.5625361241400242,0.90234375
780,1.5628305114805698,0.90234375
781,1.5625508986413479,0.90234375
782,1.5626735165715218,0.90234375
783,1.5625408254563808,0.90234375
784,1.5625361306592822,0.90234375
785,1.562671035528183,0.90234375
786,1.5626311115920544,0.90234375
787,1.5625381553545594,0.90234375
788,1.5625361390411854,0.90234375
789,1.5627398677170277,0.90234375
790,1.5625669546425343,0.90234375
791,1.5625518336892128,0.90234375
792,1.5625831596553326,0.90234375
793,1.5625361539423466,0.90234375
794,1.5625462010502815,0.90234375
795,1.562536135315895,0.90234375
796,1.5625361539423466,0.90234375
797,1.562536172568798,0.90234375
798,1.5625361800193787,0.90234375
799,1.5625361371785402,0.90234375
800,1.5626243129372597,0.90234375
801,1.562536135315895,0.90234375
802,1.5625910609960556,0.90234375
803,1.5626154839992523,0.90234375
804,1.5625361241400242,0.90234375
805,1.5625361539423466,0.90234375
806,1.5625689551234245,0.90234375
807,1.5626903921365738,0.90234375
808,1.5625361613929272,0.90234375
809,1.562536135315895,0.90234375
810,1.5625361576676369,0.90234375
811,1.5625361502170563,0.90234375
812,1.562536172568798,0.90234375
813,1.5625495351850986,0.90234375
814,1.5625361390411854,0.90234375
815,1.5625361623242497,0.90234375
816,1.562656246125698,0.90234375
817,1.5625361241400242,0.90234375
818,1.5625361613929272,0.90234375
819,1.5625361651182175,0.90234375
820,1.562598492950201,0.90234375
821,1.5627949461340904,0.90234375
