epoch,loss,single_accuracy,val_loss,val_single_accuracy
0,0.5640876868357988,0.768022657054583,0.91069198513031,0.6805
1,0.5355410422711613,0.7789971678681772,0.9905686597824097,0.612
2,0.5313488710307191,0.7806546086508754,1.4055224027633666,0.6245
3,0.529358171778285,0.7828752574665293,0.836831958770752,0.6505
4,0.5274704573206013,0.7835511071060762,0.9524769115447999,0.6535
5,0.5291587217153654,0.7837442070030896,0.6336042213439942,0.7015
6,0.5278405526578119,0.7835993820803295,0.6379275784492493,0.701
7,0.5269306862820803,0.7851763645726055,0.6038698630332947,0.7355
8,0.525829511156534,0.7855303810504635,0.6101494297981263,0.718
9,0.5252392318725095,0.7860614057672503,0.5790080327987671,0.7255
10,0.5241545967596567,0.7860614057672503,0.5828417205810547,0.722
11,0.5247485334423863,0.7868981719876416,0.5902925519943237,0.718
12,0.5237934012061903,0.786125772399588,0.580165313243866,0.717
13,0.523277143340646,0.786769438722966,0.5935752868652344,0.719
14,0.5228233586931572,0.7863993305870237,0.6038971509933472,0.714
15,0.5206396240898313,0.7871878218331617,0.592059476852417,0.711
16,0.5192003233855097,0.7876062049433573,0.5907894711494446,0.713
17,0.5194766663559679,0.787268280123584,0.5919047646522522,0.712
18,0.5192324725103428,0.7874774716786818,0.5965649161338806,0.71
19,0.519134484684185,0.7871717301750772,0.5952563438415527,0.7145
20,0.5186019871924858,0.7882820545829042,0.595201265335083,0.7145
21,0.5184256260414694,0.7883625128733265,0.5944363975524902,0.714
22,0.5183816990756596,0.7881533213182287,0.5947722802162171,0.7135
23,0.5191111555121586,0.7871556385169928,0.5948023176193238,0.7135
24,0.5179273988878935,0.7882176879505665,0.5944637441635132,0.7135
25,0.518611725707501,0.7877671215242018,0.5944417953491211,0.7135
26,0.5181063855283661,0.7879763130792997,0.5944894790649414,0.7135
27,0.5187902213923103,0.7871234552008239,0.5946144242286682,0.7135
28,0.5181851420478644,0.7883625128733265,0.5946404170989991,0.7135
29,0.5187257055335138,0.7873004634397528,0.59466974401474,0.7135
30,0.5181240110699352,0.7879441297631308,0.5946703972816467,0.7135
