epoch,loss,single_accuracy,val_loss,val_single_accuracy
0,0.9813264171937222,0.7458966271884655,0.893733021736145,0.7505
1,0.8141093910906759,0.8002381565396498,0.8639895582199096,0.6995
2,0.7147556711544583,0.8197251544799176,0.807465856552124,0.6895
3,0.6532628385831595,0.8275457003089598,0.7986498155593872,0.6865
4,0.6255476328052281,0.8310214984552008,0.751126877784729,0.7055
5,0.6150228913056249,0.832855947476828,0.7595799469947815,0.716
6,0.6353556996270876,0.8284790164778579,0.7418667802810669,0.728
7,0.643725653939586,0.8268859423274975,0.7832290334701538,0.681
8,0.6292706791514839,0.8306031153450052,0.8084566326141357,0.663
9,0.6172428976065344,0.8344168383110195,0.8202803468704224,0.665
10,0.6588294914895794,0.8293640576725025,0.8295168824195862,0.662
11,0.6217824025146748,0.8339984552008239,0.7535494217872619,0.72
12,0.5735208780095211,0.8560118434603502,0.842486677646637,0.6625
13,0.5352489832255425,0.8637358393408857,0.8528344974517822,0.6565
14,0.5137576324870977,0.867292095777549,0.8340808267593384,0.619
15,0.49784650781741474,0.8718943099897013,0.8600220003128052,0.6365
16,0.4898188450248062,0.8728919927909372,0.8073766136169434,0.6485
17,0.47793005331660154,0.8786045314109165,0.83592125415802,0.6335
18,0.47496760401003885,0.8797470391349125,0.8465858130455017,0.631
19,0.4730599903790271,0.8818872296601442,0.8494399328231812,0.6365
20,0.47002388701134434,0.8827239958805355,0.8449854946136475,0.6315
21,0.4688223585962144,0.8829653707518023,0.8445056591033936,0.6305
22,0.46661428166467056,0.8839469618949537,0.8459554595947265,0.6305
23,0.4673029264141676,0.8828527291452111,0.8477387638092041,0.6295
24,0.46726072018718623,0.88302973738414,0.8487241387367248,0.63
25,0.4646854390813197,0.8841561534500515,0.8487035284042358,0.6295
26,0.465612878668075,0.8843975283213182,0.8503498191833496,0.6295
27,0.46628778381033364,0.8844297116374872,0.8507438278198243,0.63
28,0.46541704410873164,0.8852342945417095,0.8508803086280823,0.6305
29,0.46593402625357944,0.8854113027806385,0.8515749650001526,0.63
30,0.46392146910010357,0.8850894696189495,0.8479627275466919,0.63
31,0.464409034234979,0.8848320030895983,0.8516137022972107,0.6295
32,0.4652840927258579,0.8850411946446962,0.8512029166221619,0.6295
33,0.4644904747129592,0.8862480690010298,0.8497729377746582,0.6295
34,0.46474679132077523,0.8845584449021627,0.8501466221809387,0.6295
35,0.4653987532786557,0.8847193614830072,0.8504199223518372,0.6295
